pc1,pc2,clase
5.687462,1.51218,manzana_red_delicious
5.436849,1.665892,manzana_red_delicious
6.751657,2.101565,manzana_red_delicious
5.360673,1.842154,manzana_red_delicious
5.04892,2.25713,manzana_red_delicious
5.667353,1.884697,manzana_red_delicious
5.546408,2.479967,manzana_red_delicious
5.986723,2.492105,manzana_red_delicious
7.27523,1.321606,manzana_red_delicious
7.131421,1.621431,manzana_red_delicious
7.504188,1.783487,manzana_red_delicious
7.392281,1.779732,manzana_red_delicious
7.365145,1.553549,manzana_red_delicious
7.073675,1.637084,manzana_red_delicious
7.1509,1.705168,manzana_red_delicious
6.914851,1.581521,manzana_red_delicious
6.773549,1.666791,manzana_red_delicious
6.703093,1.701488,manzana_red_delicious
6.371385,1.894764,manzana_red_delicious
6.386954,1.88504,manzana_red_delicious
6.433058,2.044907,manzana_red_delicious
6.442674,2.117145,manzana_red_delicious
6.528921,2.055054,manzana_red_delicious
6.627951,2.066007,manzana_red_delicious
6.781022,1.719279,manzana_red_delicious
7.463397,1.347293,manzana_red_delicious
7.329827,1.558399,manzana_red_delicious
7.365289,1.42436,manzana_red_delicious
7.695602,1.387213,manzana_red_delicious
7.769405,1.402841,manzana_red_delicious
7.940289,1.406936,manzana_red_delicious
8.087014,1.635349,manzana_red_delicious
8.17686,1.625365,manzana_red_delicious
8.291346,1.612579,manzana_red_delicious
6.913689,2.189662,manzana_red_delicious
7.604124,0.943516,manzana_red_delicious
7.049233,1.962918,manzana_red_delicious
7.604729,0.785446,manzana_red_delicious
7.519416,0.861603,manzana_red_delicious
7.215101,1.845604,manzana_red_delicious
6.946266,2.241933,manzana_red_delicious
7.478579,1.687872,manzana_red_delicious
7.540339,1.689239,manzana_red_delicious
7.586491,1.672888,manzana_red_delicious
7.644701,1.609613,manzana_red_delicious
7.717547,1.563441,manzana_red_delicious
7.815701,1.559302,manzana_red_delicious
7.885205,1.554276,manzana_red_delicious
7.834792,1.915231,manzana_red_delicious
7.901498,1.927345,manzana_red_delicious
8.095767,1.817317,manzana_red_delicious
8.010251,2.033137,manzana_red_delicious
8.077954,1.942516,manzana_red_delicious
7.868409,2.174822,manzana_red_delicious
7.868017,2.044479,manzana_red_delicious
7.865548,2.003755,manzana_red_delicious
7.882822,1.77721,manzana_red_delicious
7.720946,1.992534,manzana_red_delicious
7.791331,1.782883,manzana_red_delicious
7.850794,1.659529,manzana_red_delicious
7.956566,1.204122,manzana_red_delicious
7.985513,1.158698,manzana_red_delicious
7.85362,1.518579,manzana_red_delicious
7.930741,1.56949,manzana_red_delicious
7.807633,1.942905,manzana_red_delicious
7.826009,1.945365,manzana_red_delicious
7.766997,2.205242,manzana_red_delicious
7.801604,2.209687,manzana_red_delicious
7.852405,2.177574,manzana_red_delicious
7.919582,2.126364,manzana_red_delicious
7.276121,2.204574,manzana_red_delicious
1.705736,1.549802,manzana_red_delicious
1.77192,1.639035,manzana_red_delicious
2.057882,1.877151,manzana_red_delicious
2.190652,1.932663,manzana_red_delicious
2.321316,1.995693,manzana_red_delicious
2.801385,2.234682,manzana_red_delicious
3.073458,2.346887,manzana_red_delicious
4.615517,2.561813,manzana_red_delicious
4.900681,2.341491,manzana_red_delicious
5.043746,2.496723,manzana_red_delicious
5.401495,2.807917,manzana_red_delicious
5.609632,3.029835,manzana_red_delicious
5.942846,2.98967,manzana_red_delicious
6.148811,2.806772,manzana_red_delicious
6.222213,2.835496,manzana_red_delicious
6.314137,2.904505,manzana_red_delicious
6.508057,2.784947,manzana_red_delicious
6.581332,2.828589,manzana_red_delicious
6.551753,2.576755,manzana_red_delicious
8.03684,2.113519,manzana_red_delicious
7.874725,1.424786,manzana_red_delicious
7.83758,1.364781,manzana_red_delicious
7.560074,1.331037,manzana_red_delicious
7.214961,1.091966,manzana_red_delicious
7.116805,1.005772,manzana_red_delicious
6.806656,0.858984,manzana_red_delicious
6.691835,0.800072,manzana_red_delicious
7.890356,2.168744,manzana_red_delicious
6.490946,0.834133,manzana_red_delicious
6.36202,0.952832,manzana_red_delicious
7.003589,0.71929,manzana_red_delicious
7.174889,0.606551,manzana_red_delicious
7.594543,0.616832,manzana_red_delicious
7.691373,0.532436,manzana_red_delicious
7.857201,0.639448,manzana_red_delicious
7.768062,0.750392,manzana_red_delicious
7.902585,0.642163,manzana_red_delicious
7.862348,0.601914,manzana_red_delicious
7.797918,1.059165,manzana_red_delicious
7.85068,1.28288,manzana_red_delicious
7.79786,1.503682,manzana_red_delicious
7.718187,1.526024,manzana_red_delicious
7.639249,1.744315,manzana_red_delicious
7.55692,1.795617,manzana_red_delicious
7.609948,1.494398,manzana_red_delicious
7.503065,1.476438,manzana_red_delicious
7.769371,1.703077,manzana_red_delicious
6.942528,1.386034,manzana_red_delicious
6.639684,1.643367,manzana_red_delicious
6.521523,1.819721,manzana_red_delicious
6.31971,2.073171,manzana_red_delicious
6.269345,2.35232,manzana_red_delicious
6.273328,2.51907,manzana_red_delicious
7.667405,1.778951,manzana_red_delicious
6.924777,2.641814,manzana_red_delicious
7.054123,2.680031,manzana_red_delicious
7.444544,2.791468,manzana_red_delicious
7.368251,3.139246,manzana_red_delicious
7.514071,2.027702,manzana_red_delicious
7.74519,3.097498,manzana_red_delicious
7.972804,3.074241,manzana_red_delicious
7.897672,3.13579,manzana_red_delicious
7.41367,2.113251,manzana_red_delicious
8.225791,2.923976,manzana_red_delicious
8.12188,2.933026,manzana_red_delicious
8.397257,2.589827,manzana_red_delicious
7.423373,2.526683,manzana_red_delicious
7.312389,2.557901,manzana_red_delicious
8.070488,2.586774,manzana_red_delicious
7.91535,2.608966,manzana_red_delicious
7.469431,2.66139,manzana_red_delicious
7.345316,2.700765,manzana_red_delicious
7.500799,2.040874,manzana_red_delicious
7.232284,2.18786,manzana_red_delicious
7.223026,2.140437,manzana_red_delicious
7.347315,1.998015,manzana_red_delicious
7.058338,2.652246,manzana_red_delicious
6.87367,2.682384,manzana_red_delicious
7.046769,2.659016,manzana_red_delicious
6.974588,2.613056,manzana_red_delicious
6.923642,2.612355,manzana_red_delicious
6.977557,2.260986,manzana_red_delicious
6.926688,2.16258,manzana_red_delicious
6.953039,1.931924,manzana_red_delicious
6.901897,1.626038,manzana_red_delicious
6.987222,1.363587,manzana_red_delicious
6.93102,0.984666,manzana_red_delicious
6.58329,0.863902,manzana_red_delicious
7.6232,2.527576,manzana_red_delicious
5.89627,0.22589,manzana_red_delicious
5.744274,0.170777,manzana_red_delicious
5.568499,0.097607,manzana_red_delicious
5.365603,0.014732,manzana_red_delicious
5.201594,0.011016,manzana_red_delicious
4.389934,0.024012,manzana_red_delicious
4.002534,0.063101,manzana_red_delicious
3.812831,0.058436,manzana_red_delicious
3.49295,0.043773,manzana_red_delicious
3.331736,0.064525,manzana_red_delicious
3.187975,0.102837,manzana_red_delicious
2.963755,0.107641,manzana_red_delicious
7.641263,2.516219,manzana_red_delicious
2.239128,0.520371,manzana_red_delicious
2.145443,0.536234,manzana_red_delicious
1.756234,0.775104,manzana_red_delicious
1.703508,0.841315,manzana_red_delicious
1.643918,0.802641,manzana_red_delicious
1.492592,1.190306,manzana_red_delicious
1.508299,1.272737,manzana_red_delicious
1.584498,1.404059,manzana_red_delicious
1.390158,4.391954,naranja
1.221233,4.372161,naranja
1.154258,4.234642,naranja
1.209766,4.097941,naranja
0.582246,3.509146,naranja
0.356343,3.582871,naranja
1.450612,4.423558,naranja
0.340837,3.59068,naranja
1.430206,4.450536,naranja
1.367037,4.42437,naranja
1.426908,4.517937,naranja
1.822773,4.361858,naranja
1.738022,4.384114,naranja
1.889482,4.664413,naranja
4.265785,0.292279,naranja
4.28149,0.270568,naranja
4.544062,0.209197,naranja
4.414525,0.770636,naranja
5.042315,0.109236,naranja
4.458987,0.649187,naranja
5.202803,0.161605,naranja
4.922408,0.252208,naranja
5.207571,0.857058,naranja
5.927646,1.010685,naranja
5.216602,0.734082,naranja
6.099032,0.238633,naranja
5.496062,1.097867,naranja
3.868806,0.46376,naranja
5.241674,1.121712,naranja
5.216401,1.083403,naranja
5.315027,0.937141,naranja
6.251069,1.728383,naranja
5.432168,1.354909,naranja
5.410463,1.260564,naranja
5.430175,1.150453,naranja
5.49503,2.048704,naranja
5.487892,4.212319,naranja
6.514811,3.88013,naranja
6.973883,3.639907,naranja
3.766688,3.649522,naranja
3.724606,3.825498,naranja
6.095662,2.918741,naranja
3.870189,4.313766,naranja
4.057002,3.159241,naranja
4.774233,2.753951,naranja
4.66254,2.165147,naranja
5.901589,1.963769,naranja
4.681967,2.53194,naranja
5.266945,2.809302,naranja
5.139958,2.852913,naranja
6.176928,2.461994,naranja
5.054527,2.466217,naranja
4.664335,3.154066,naranja
7.179601,3.542764,naranja
6.504083,3.266074,naranja
5.352346,4.580303,naranja
5.852892,4.60197,naranja
9.104102,0.486888,naranja
8.241369,-0.007576,naranja
8.110074,0.182601,naranja
8.051208,2.340856,naranja
8.043199,2.43018,naranja
8.35816,2.796076,naranja
9.37281,3.546734,naranja
9.334436,3.510472,naranja
9.563787,3.025669,naranja
9.578093,2.161788,naranja
9.353309,0.616136,naranja
9.122481,3.010045,naranja
10.303066,3.701888,naranja
9.679187,1.729855,naranja
9.456688,2.220061,naranja
8.606703,2.356952,naranja
8.473928,1.913923,naranja
8.372801,1.40684,naranja
9.147417,2.011575,naranja
0.685707,4.611031,naranja
0.79906,4.61993,naranja
1.35029,4.414863,naranja
0.889115,4.433191,naranja
0.980803,4.624239,naranja
0.954539,4.684901,naranja
1.100266,4.390601,naranja
1.101278,4.388617,naranja
1.376411,4.719326,naranja
1.272044,4.476646,naranja
1.560992,4.833334,naranja
1.536992,4.677847,naranja
1.654585,4.597959,naranja
1.705869,4.639942,naranja
1.722582,4.600277,naranja
1.735066,4.594849,naranja
1.734635,4.523097,naranja
1.424673,4.551179,naranja
1.372561,4.512854,naranja
1.345743,4.492014,naranja
1.604972,4.14123,naranja
1.58249,4.689788,naranja
1.464824,4.741035,naranja
1.480492,4.611282,naranja
1.364226,4.235551,naranja
0.618511,3.556386,naranja
0.326258,4.448706,naranja
0.310613,4.574532,naranja
0.556219,4.879477,naranja
0.918239,4.507005,naranja
1.036469,4.499485,naranja
0.878853,4.612674,naranja
0.913616,4.844706,naranja
1.051112,5.058799,naranja
1.345782,5.351254,naranja
1.814151,5.006235,naranja
1.94575,4.668106,naranja
1.755441,4.632908,naranja
4.292095,0.19539,naranja
4.260426,0.228857,naranja
4.240502,0.246457,naranja
4.246184,0.392652,naranja
4.39494,0.185933,naranja
4.352077,0.22255,naranja
4.484154,0.196268,naranja
4.582119,0.22878,naranja
4.758225,-0.105373,naranja
4.624825,-0.199051,naranja
4.55919,-0.110776,naranja
4.855379,0.075595,naranja
4.472273,-0.050075,naranja
4.401968,0.015014,naranja
4.374844,0.78834,naranja
4.445931,0.031349,naranja
4.730921,0.331286,naranja
5.055096,0.088526,naranja
6.076253,0.806321,naranja
4.99633,-0.003129,naranja
4.446796,0.642244,naranja
4.468568,0.633626,naranja
5.471896,0.40197,naranja
3.962332,0.514516,naranja
3.886533,0.558813,naranja
3.848466,0.559092,naranja
5.500818,0.180361,naranja
5.478266,0.127474,naranja
5.022281,1.374579,naranja
5.211495,0.645668,naranja
4.953802,1.489073,naranja
5.905459,1.329716,naranja
5.910313,1.04551,naranja
5.67296,0.919523,naranja
5.596646,0.923268,naranja
5.572882,0.931007,naranja
5.253025,0.681928,naranja
5.353455,0.632402,naranja
5.384921,0.616778,naranja
5.306379,0.667744,naranja
5.261396,0.384253,naranja
5.303002,-0.084391,naranja
4.923975,-0.893816,naranja
6.120394,2.478435,naranja
7.026538,2.019668,naranja
7.119877,1.83649,naranja
7.237232,1.452924,naranja
7.149887,1.390498,naranja
6.106261,0.279048,naranja
5.970006,0.236325,naranja
5.370074,0.969693,naranja
3.762992,0.427772,naranja
5.30868,1.016635,naranja
5.228294,1.229269,naranja
5.028582,1.160366,naranja
5.222833,1.09167,naranja
5.178,1.095536,naranja
5.354155,0.641003,naranja
5.530577,0.508815,naranja
3.82571,0.500266,naranja
5.680562,0.214304,naranja
5.618286,0.181863,naranja
5.492275,0.318266,naranja
5.639949,1.676391,naranja
6.673389,1.368034,naranja
6.722179,1.085383,naranja
6.7452,0.80426,naranja
6.433792,0.635618,naranja
4.852626,0.185535,naranja
4.555208,0.255013,naranja
4.007802,0.222656,naranja
4.301062,1.004674,naranja
4.493125,0.957024,naranja
4.843097,1.027937,naranja
5.096022,1.129362,naranja
5.139356,1.110419,naranja
3.828726,0.315911,naranja
5.515738,1.242886,naranja
5.238842,1.207828,naranja
3.781256,0.37669,naranja
4.906285,4.697268,naranja
5.280048,3.900535,naranja
4.732029,3.843214,naranja
5.447618,3.100149,naranja
4.644787,4.137662,naranja
5.590363,3.875158,naranja
6.260881,2.850268,naranja
5.945902,1.921672,naranja
4.315928,3.06391,naranja
4.576784,3.302285,naranja
4.326984,4.576371,naranja
5.308286,4.385648,naranja
5.591195,4.19394,naranja
4.102779,3.297911,naranja
4.08519,3.452208,naranja
3.692861,3.909382,naranja
3.677466,3.915467,naranja
3.727915,4.00795,naranja
3.71787,4.443909,naranja
4.521531,2.381343,naranja
4.003129,2.816895,naranja
4.021325,3.16219,naranja
4.194348,3.177252,naranja
4.351086,3.121407,naranja
4.427291,2.85536,naranja
4.437855,2.678101,naranja
4.5842,2.309929,naranja
4.52775,2.277548,naranja
5.610226,1.98388,naranja
5.521333,2.258223,naranja
5.243764,2.113723,naranja
4.85874,2.391868,naranja
4.873841,2.420159,naranja
4.943272,2.443853,naranja
5.045885,2.566347,naranja
4.989838,2.735667,naranja
4.894407,2.605326,naranja
6.746844,2.742346,naranja
6.537646,2.631724,naranja
4.971494,2.472263,naranja
4.355668,3.708397,naranja
5.566176,4.193362,naranja
5.645757,4.184857,naranja
6.867959,3.239944,naranja
5.978959,3.406527,naranja
6.163199,3.373509,naranja
6.380527,2.113348,naranja
6.031922,1.029507,naranja
5.571999,0.856214,naranja
7.997336,3.566086,naranja
9.480332,3.928663,naranja
8.691371,-0.11244,naranja
8.576237,-0.290715,naranja
8.347125,-0.161105,naranja
8.308364,-0.130608,naranja
9.538298,4.012201,naranja
7.85741,1.76987,naranja
8.032732,2.586768,naranja
8.091928,2.791993,naranja
9.597073,3.942876,naranja
9.023304,3.223605,naranja
8.872408,3.032005,naranja
8.902312,3.008656,naranja
8.327727,2.738393,naranja
8.100498,2.60786,naranja
7.945292,2.478304,naranja
7.945605,2.499914,naranja
9.578663,3.810891,naranja
8.171793,2.520236,naranja
8.173484,2.463506,naranja
8.440026,2.984883,naranja
8.730343,3.188973,naranja
9.563979,3.595155,naranja
9.633048,3.516861,naranja
9.782282,3.545661,naranja
9.129764,3.778429,naranja
9.535182,2.165425,naranja
9.273602,3.92798,naranja
9.320147,0.60061,naranja
9.351865,2.056319,naranja
9.504767,2.368396,naranja
9.47123,2.648997,naranja
10.652885,3.566231,naranja
10.620091,3.551585,naranja
9.112262,2.966945,naranja
10.640154,3.379415,naranja
10.566794,3.421767,naranja
10.565515,3.579084,naranja
10.445367,3.537719,naranja
10.472334,3.630493,naranja
10.011572,3.676883,naranja
10.059866,3.525693,naranja
9.709484,2.89017,naranja
9.94356,3.221289,naranja
9.508906,3.635081,naranja
9.725054,1.866738,naranja
9.672948,1.733336,naranja
10.336292,3.126314,naranja
9.848329,2.901127,naranja
9.634526,2.869833,naranja
8.536401,2.506851,naranja
9.551316,2.917465,naranja
8.486341,1.445482,naranja
8.315083,1.796234,naranja
8.504199,1.445925,naranja
9.178067,2.981686,naranja
3.54373,-3.58498,papa_roja
3.610126,-3.672295,papa_roja
3.416081,-3.428344,papa_roja
3.456226,-3.3289,papa_roja
3.465477,-3.323316,papa_roja
3.437196,-3.327924,papa_roja
3.46874,-3.332061,papa_roja
3.491338,-3.352124,papa_roja
3.485719,-3.293435,papa_roja
3.610541,-3.299893,papa_roja
3.561556,-3.277778,papa_roja
3.589006,-3.27985,papa_roja
6.550174,-2.138129,papa_roja
4.059339,-3.860102,papa_roja
4.009015,-3.804139,papa_roja
3.997163,-3.535152,papa_roja
4.000516,-3.637761,papa_roja
3.830735,-3.74432,papa_roja
3.81814,-3.559211,papa_roja
5.226568,-2.940577,papa_roja
5.037458,-3.058462,papa_roja
5.443306,-2.517883,papa_roja
5.60139,-2.838731,papa_roja
6.277704,-2.605975,papa_roja
4.078109,-3.954567,papa_roja
3.717516,-3.030157,papa_roja
5.715783,-3.507759,papa_roja
5.759336,-3.650248,papa_roja
4.159183,-4.725856,papa_roja
4.045751,-4.685013,papa_roja
3.730381,-4.455695,papa_roja
3.620518,-4.177267,papa_roja
3.491835,-4.163368,papa_roja
3.420397,-4.055792,papa_roja
2.864249,-3.763244,papa_roja
4.376112,-2.862835,papa_roja
3.72245,-3.766501,papa_roja
2.719019,-4.032382,papa_roja
2.576584,-3.681757,papa_roja
2.230391,-3.543057,papa_roja
3.628141,-3.598809,papa_roja
3.660368,-3.771145,papa_roja
3.638875,-3.657681,papa_roja
3.691195,-3.746482,papa_roja
3.85938,-3.588443,papa_roja
3.922224,-3.554503,papa_roja
3.781845,-3.455767,papa_roja
3.710716,-3.402731,papa_roja
3.577761,-3.40041,papa_roja
3.490724,-3.416677,papa_roja
3.453763,-3.272847,papa_roja
3.454275,-3.177522,papa_roja
3.777467,-3.160309,papa_roja
4.004114,-2.934717,papa_roja
6.994918,-1.392736,papa_roja
6.479352,-3.016567,papa_roja
6.619182,-3.073996,papa_roja
6.273478,-2.238036,papa_roja
6.591248,-2.022312,papa_roja
6.063822,-2.123975,papa_roja
8.62981,-1.482237,papa_roja
6.093292,-2.982257,papa_roja
5.87031,-2.903288,papa_roja
7.42256,-2.037751,papa_roja
6.896294,-2.671527,papa_roja
8.372072,-0.888417,papa_roja
8.185774,-1.322121,papa_roja
8.151323,-1.686573,papa_roja
8.125603,-2.181255,papa_roja
7.869821,-2.376425,papa_roja
7.527357,-2.553867,papa_roja
7.049691,-2.657084,papa_roja
6.934211,-2.773614,papa_roja
6.503403,-2.769751,papa_roja
6.181402,-2.736986,papa_roja
6.026807,-2.70005,papa_roja
5.766486,-2.633113,papa_roja
3.534674,-3.49775,papa_roja
3.612394,-3.323927,papa_roja
3.655971,-3.320217,papa_roja
3.751148,-3.197004,papa_roja
3.923047,-3.210119,papa_roja
3.960365,-3.21991,papa_roja
3.808643,-3.080317,papa_roja
3.677624,-3.152296,papa_roja
3.623791,-3.029673,papa_roja
3.737603,-3.122415,papa_roja
4.388573,-2.876001,papa_roja
3.986295,-3.056718,papa_roja
4.227176,-3.336303,papa_roja
4.186538,-3.25329,papa_roja
4.418603,-3.37803,papa_roja
3.468544,-3.590622,papa_roja
4.452985,-3.410484,papa_roja
4.492716,-3.478711,papa_roja
4.464086,-3.515819,papa_roja
4.414085,-3.58452,papa_roja
4.270954,-3.589714,papa_roja
4.19229,-3.563708,papa_roja
4.156858,-3.527808,papa_roja
3.998427,-3.684231,papa_roja
3.955719,-3.785443,papa_roja
3.907908,-3.742221,papa_roja
3.907194,-3.831422,papa_roja
3.867595,-3.852747,papa_roja
3.853044,-3.802567,papa_roja
3.815357,-3.735029,papa_roja
3.742363,-3.734497,papa_roja
3.498391,-3.311416,papa_roja
3.470042,-3.365891,papa_roja
3.318108,-3.396472,papa_roja
3.03371,-3.314089,papa_roja
3.126091,-3.422958,papa_roja
3.431759,-3.613387,papa_roja
3.086914,-3.488372,papa_roja
3.040141,-3.364337,papa_roja
3.098097,-3.474656,papa_roja
3.136897,-3.399339,papa_roja
3.230528,-3.415701,papa_roja
3.463645,-4.251924,papa_roja
2.446658,-4.679188,papa_roja
1.803251,-4.377977,papa_roja
1.776664,-4.394156,papa_roja
1.985487,-4.23956,papa_roja
1.90132,-4.286338,papa_roja
2.356369,-4.129911,papa_roja
2.52975,-4.046366,papa_roja
2.79705,-4.026031,papa_roja
3.232582,-3.675578,papa_roja
3.298476,-3.843402,papa_roja
4.798981,-2.794027,papa_roja
5.018266,-2.699693,papa_roja
5.206062,-2.712942,papa_roja
3.773491,-3.224612,papa_roja
5.530734,-2.660827,papa_roja
3.555289,-3.19738,papa_roja
3.386262,-3.28303,papa_roja
3.267909,-3.317222,papa_roja
3.094148,-3.196621,papa_roja
2.895826,-3.156493,papa_roja
2.927261,-3.157852,papa_roja
3.050603,-3.229499,papa_roja
3.113743,-3.264502,papa_roja
3.214743,-3.323411,papa_roja
3.293998,-3.308457,papa_roja
3.37804,-3.346112,papa_roja
3.276728,-3.70488,papa_roja
3.318689,-3.695328,papa_roja
3.396507,-3.961715,papa_roja
3.54479,-4.031779,papa_roja
3.735549,-4.169905,papa_roja
3.907233,-4.099548,papa_roja
3.828846,-3.997021,papa_roja
1.702211,-2.74365,papa_roja
1.73035,-2.751436,papa_roja
2.426139,-3.127026,papa_roja
2.420428,-3.063099,papa_roja
2.461143,-3.082876,papa_roja
2.808338,-3.213575,papa_roja
3.155465,-3.283082,papa_roja
3.629188,-3.323375,papa_roja
4.246698,-3.411272,papa_roja
4.593243,-3.479186,papa_roja
2.743756,-3.291753,papa_roja
5.101367,-3.636608,papa_roja
5.018495,-3.615907,papa_roja
5.188837,-3.643082,papa_roja
5.247324,-3.57258,papa_roja
5.18542,-3.493789,papa_roja
2.781288,-3.489805,papa_roja
4.039004,-4.525206,papa_roja
2.607395,-3.620973,papa_roja
2.909088,-3.918185,papa_roja
4.507767,-3.948813,papa_roja
4.446412,-4.003905,papa_roja
4.46603,-4.135445,papa_roja
4.774736,-4.158638,papa_roja
4.930513,-3.927731,papa_roja
4.9081,-3.70938,papa_roja
4.695394,-3.271616,papa_roja
3.029347,-3.079453,papa_roja
4.003604,-3.695317,papa_roja
3.995578,-3.32805,papa_roja
4.563679,-3.257464,papa_roja
4.34024,-3.257147,papa_roja
4.087138,-3.344758,papa_roja
4.071134,-3.371398,papa_roja
4.06162,-3.301578,papa_roja
4.185497,-3.380809,papa_roja
4.212722,-3.437366,papa_roja
4.342473,-3.363737,papa_roja
4.432282,-3.21843,papa_roja
4.097144,-3.57911,papa_roja
4.480241,-3.272065,papa_roja
4.479154,-3.27354,papa_roja
4.457937,-3.288382,papa_roja
4.464976,-3.229315,papa_roja
4.518772,-3.193531,papa_roja
4.803503,-3.268229,papa_roja
4.836773,-3.317975,papa_roja
5.043547,-3.320501,papa_roja
5.070797,-3.251547,papa_roja
5.109128,-3.321671,papa_roja
5.113319,-3.350261,papa_roja
5.151568,-3.442074,papa_roja
5.029571,-3.330036,papa_roja
4.894791,-3.361937,papa_roja
4.675455,-3.122478,papa_roja
4.515346,-3.189581,papa_roja
4.116482,-3.445326,papa_roja
3.930742,-3.30372,papa_roja
3.841896,-3.527357,papa_roja
3.604333,-3.589467,papa_roja
3.641654,-3.77957,papa_roja
3.954676,-3.568713,papa_roja
3.976321,-3.589938,papa_roja
3.991948,-3.533518,papa_roja
4.045047,-3.572619,papa_roja
4.266928,-3.057605,papa_roja
4.29437,-3.049879,papa_roja
4.494539,-3.118381,papa_roja
4.091909,-3.555541,papa_roja
4.751504,-3.252072,papa_roja
4.647149,-3.219348,papa_roja
4.600111,-3.210887,papa_roja
4.43358,-2.551883,papa_roja
4.989436,-2.69138,papa_roja
5.570058,-2.598611,papa_roja
5.916702,-2.502467,papa_roja
6.365857,-2.25686,papa_roja
7.79748,-1.874041,papa_roja
7.914167,-1.756774,papa_roja
8.194838,-1.304393,papa_roja
5.929666,-2.545613,papa_roja
4.792402,-2.214245,papa_roja
4.843911,-2.379697,papa_roja
6.454061,-2.431177,papa_roja
5.168555,-2.465523,papa_roja
7.577532,-1.83949,papa_roja
8.121412,-1.67548,papa_roja
8.178543,-1.653732,papa_roja
8.202064,-1.814013,papa_roja
5.368216,-2.410909,papa_roja
8.322272,-1.577949,papa_roja
8.398858,-1.581808,papa_roja
8.117695,-1.944749,papa_roja
5.408481,-2.412027,papa_roja
8.067179,-2.354263,papa_roja
7.847556,-2.685373,papa_roja
7.420973,-3.76773,papa_roja
5.431037,-2.474847,papa_roja
5.040623,-2.599159,papa_roja
4.759908,-2.440432,papa_roja
4.421305,-2.121528,papa_roja
4.515174,-2.107607,papa_roja
4.431755,-2.028772,papa_roja
4.39277,-1.979761,papa_roja
4.371231,-1.96165,papa_roja
4.276374,-2.02645,papa_roja
4.279908,-2.038469,papa_roja
4.300463,-2.413355,papa_roja
4.370269,-2.477741,papa_roja
5.33796,-3.175925,papa_roja
4.864126,-2.749297,papa_roja
4.868566,-2.864869,papa_roja
5.007092,-2.947394,papa_roja
5.092192,-2.972356,papa_roja
5.122212,-3.068426,papa_roja
5.828039,-3.1046,papa_roja
5.861297,-3.064025,papa_roja
5.932466,-3.144864,papa_roja
6.192803,-2.844017,papa_roja
6.473648,-2.47127,papa_roja
6.570622,-2.375449,papa_roja
6.642904,-2.382416,papa_roja
6.502528,-2.288278,papa_roja
6.621321,-2.456789,papa_roja
6.865859,-2.190903,papa_roja
6.898268,-2.137491,papa_roja
7.034657,-2.187848,papa_roja
7.187016,-2.018973,papa_roja
7.679497,-1.975885,papa_roja
7.44099,-2.59364,papa_roja
7.408128,-2.468506,papa_roja
7.424311,-2.65572,papa_roja
7.074273,-2.529567,papa_roja
6.884983,-2.641948,papa_roja
5.969113,-3.209857,papa_roja
4.910192,-3.019472,papa_roja
5.332722,-3.208742,papa_roja
5.304156,-3.226632,papa_roja
5.036045,-2.881816,papa_roja
6.799589,-1.762614,papa_roja
6.883064,-1.739955,papa_roja
7.246872,-1.502624,papa_roja
7.321791,-1.418927,papa_roja
7.518513,-1.324393,papa_roja
8.319791,-0.725994,papa_roja
4.980334,-3.111209,papa_roja
4.989562,-2.5487,papa_roja
6.628741,-1.88918,tomate_cherry
7.009037,-1.580886,tomate_cherry
6.563858,-1.865418,tomate_cherry
6.584121,-1.884345,tomate_cherry
6.574315,-1.925061,tomate_cherry
6.654972,-2.229008,tomate_cherry
6.650576,-2.241875,tomate_cherry
6.726727,-1.704779,tomate_cherry
6.783798,-1.93604,tomate_cherry
6.753992,-1.740268,tomate_cherry
7.017373,-1.491924,tomate_cherry
7.031864,-1.563304,tomate_cherry
6.958136,-1.549812,tomate_cherry
7.041166,-1.512798,tomate_cherry
7.06132,-1.524611,tomate_cherry
7.014851,-1.553828,tomate_cherry
6.81813,-1.566443,tomate_cherry
6.84981,-1.830338,tomate_cherry
6.796807,-1.609774,tomate_cherry
6.766238,-1.624248,tomate_cherry
6.567528,-2.389128,tomate_cherry
6.604955,-2.424674,tomate_cherry
6.591873,-2.44443,tomate_cherry
5.753542,-2.189883,tomate_cherry
5.722626,-2.265682,tomate_cherry
5.588493,-2.235081,tomate_cherry
5.479401,-2.149194,tomate_cherry
5.331351,-2.004154,tomate_cherry
6.14716,-2.163048,tomate_cherry
5.99414,-2.060388,tomate_cherry
6.076943,-2.110107,tomate_cherry
6.15847,-2.105604,tomate_cherry
6.191037,-2.20255,tomate_cherry
5.92234,-2.000502,tomate_cherry
5.856384,-2.226219,tomate_cherry
5.821174,-2.083075,tomate_cherry
5.856708,-1.996764,tomate_cherry
5.9431,-2.022629,tomate_cherry
5.373873,-2.417614,tomate_cherry
5.51173,-2.461747,tomate_cherry
5.90622,-2.334184,tomate_cherry
5.980202,-2.262902,tomate_cherry
5.833622,-2.251902,tomate_cherry
6.3893,-1.696489,tomate_cherry
6.40612,-1.703184,tomate_cherry
6.367987,-1.722792,tomate_cherry
6.437032,-1.864681,tomate_cherry
5.218309,1.29065,tomate_cherry
5.255228,1.182066,tomate_cherry
5.361152,1.368716,tomate_cherry
5.869267,1.955092,tomate_cherry
5.563464,2.17142,tomate_cherry
5.693246,2.062057,tomate_cherry
5.576383,1.825477,tomate_cherry
5.532543,1.200136,tomate_cherry
5.401782,1.259128,tomate_cherry
